United States,0.0,0.0024018270106221547
United States,0.00684931506849315,0.0024018270106221547
United States,0.0136986301369863,0.003949400606980273
United States,0.02054794520547945,0.004246050075872534
United States,0.0273972602739726,0.004246050075872534
United States,0.03424657534246575,0.004265116843702579
United States,0.0410958904109589,0.004478743550834598
United States,0.04794520547945205,0.004478743550834598
United States,0.0547945205479452,0.004624889226100152
United States,0.06164383561643835,0.006601500758725342
United States,0.0684931506849315,0.008508804248861912
United States,0.07534246575342465,0.02130642943854325
United States,0.0821917808219178,0.023306895295902883
United States,0.08904109589041095,0.023306895295902883
United States,0.0958904109589041,0.023306895295902883
United States,0.10273972602739725,0.025290751138088013
United States,0.1095890410958904,0.025290751138088013
United States,0.11643835616438356,0.028195588770864945
United States,0.1232876712328767,0.03000209408194234
United States,0.13013698630136986,0.040834397572078907
United States,0.136986301369863,0.043509271623672234
United States,0.14383561643835616,0.0489375128983308
United States,0.1506849315068493,0.0519011775417299
United States,0.15753424657534246,0.059116183611532626
United States,0.1643835616438356,0.06167345827010622
United States,0.17123287671232876,0.07704929893778452
United States,0.1780821917808219,0.08714141122913505
United States,0.18493150684931506,0.09105150986342944
United States,0.1917808219178082,0.09596569499241275
United States,0.19863013698630136,0.09842122458270106
United States,0.2054794520547945,0.10916313050075872
United States,0.21232876712328766,0.11006509256449165
United States,0.2191780821917808,0.13118813201820942
United States,0.22602739726027396,0.1324805417298938
United States,0.2328767123287671,0.1484822124430956
United States,0.23972602739726026,0.16113527314112291
United States,0.2465753424657534,0.16113527314112291
United States,0.2534246575342466,0.18034479210925644
United States,0.2602739726027397,0.18366360394537176
United States,0.2671232876712329,0.20291037481031868
United States,0.273972602739726,0.20795344006069802
United States,0.2808219178082192,0.24165805007587254
United States,0.2876712328767123,0.24777508649468893
United States,0.2945205479452055,0.24777508649468893
United States,0.3013698630136986,0.2532013095599393
United States,0.3082191780821918,0.276484344461305
United States,0.3150684931506849,0.30708322761760243
United States,0.3219178082191781,0.30708322761760243
United States,0.3287671232876712,0.31810482397572076
United States,0.3356164383561644,0.3289247040971168
United States,0.3424657534246575,0.35404687253414263
United States,0.3493150684931507,0.3592805735963581
United States,0.3561643835616438,0.36454206676783
United States,0.363013698630137,0.36454206676783
United States,0.3698630136986301,0.3999635356600911
United States,0.3767123287671233,0.40292303945371777
United States,0.3835616438356164,0.40669878300455237
United States,0.3904109589041096,0.4105302139605463
United States,0.3972602739726027,0.43326609408194233
United States,0.4041095890410959,0.43326609408194233
United States,0.410958904109589,0.4369588725341426
United States,0.4178082191780822,0.44114401517450685
United States,0.4246575342465753,0.45628478148710166
United States,0.4315068493150685,0.45628478148710166
United States,0.4383561643835616,0.4635982837632777
United States,0.4452054794520548,0.46575062518968136
United States,0.4520547945205479,0.47148931411229134
United States,0.4589041095890411,0.47722266160849774
United States,0.4657534246575342,0.48170038543247345
United States,0.4726027397260274,0.48330406069802734
United States,0.4794520547945205,0.48506581638846735
United States,0.4863013698630137,0.49041764946889227
United States,0.4931506849315068,0.49518321396054626
United States,0.5,0.499324220030349
United States,0.5068493150684932,0.5036831805766313
United States,0.5136986301369864,0.5066359089529591
United States,0.5205479452054794,0.5115894461305007
United States,0.5273972602739726,0.5127927784522003
United States,0.5342465753424658,0.5163212185128984
United States,0.541095890410959,0.5172475098634295
United States,0.547945205479452,0.5204230136570561
United States,0.5547945205479452,0.5213614415781487
United States,0.5616438356164384,0.5219624491654021
United States,0.5684931506849316,0.5231669210925645
United States,0.5753424657534246,0.5259935705614568
United States,0.5821917808219178,0.5259935705614568
United States,0.589041095890411,0.5282020591805766
United States,0.5958904109589042,0.5323805447647951
United States,0.6027397260273972,0.5336314628224583
United States,0.6095890410958904,0.5359568740515933
United States,0.6164383561643836,0.5421728649468892
United States,0.6232876712328768,0.5445439423368741
United States,0.6301369863013698,0.545695751138088
United States,0.636986301369863,0.5492559195751138
United States,0.6438356164383562,0.5511557298937785
United States,0.6506849315068494,0.5539591714719272
United States,0.6575342465753424,0.5553700303490137
United States,0.6643835616438356,0.5570221259484067
United States,0.6712328767123288,0.5580157663125949
United States,0.678082191780822,0.5580157663125949
United States,0.684931506849315,0.5585971213960547
United States,0.6917808219178082,0.5585971213960547
United States,0.6986301369863014,0.5705108254931714
United States,0.7054794520547946,0.5705108254931714
United States,0.7123287671232876,0.5755987192716236
United States,0.7191780821917808,0.5761445781487101
United States,0.726027397260274,0.5764048057663126
United States,0.7328767123287672,0.5764048057663126
United States,0.7397260273972602,0.5854876494688923
United States,0.7465753424657534,0.5866136327769348
United States,0.7534246575342466,0.5898533748103186
United States,0.7602739726027398,0.5903051077389985
United States,0.7671232876712328,0.5973692397572079
United States,0.773972602739726,0.5973692397572079
United States,0.7808219178082192,0.6038972655538695
United States,0.7876712328767124,0.6038972655538695
United States,0.7945205479452054,0.606693837632777
United States,0.8013698630136986,0.606693837632777
United States,0.8082191780821918,0.610149966616085
United States,0.815068493150685,0.6155533216995448
United States,0.821917808219178,0.6172566327769348
United States,0.8287671232876712,0.6185979317147192
United States,0.8356164383561644,0.6199034840667679
United States,0.8424657534246576,0.6212222579666161
United States,0.8493150684931506,0.6325475735963582
United States,0.8561643835616438,0.634750464339909
United States,0.863013698630137,0.634750464339909
United States,0.8698630136986302,0.634750464339909
United States,0.8767123287671232,0.6416193930197268
United States,0.8835616438356164,0.6416193930197268
United States,0.8904109589041096,0.6480467162367223
United States,0.8972602739726028,0.6480467162367223
United States,0.9041095890410958,0.657397808801214
United States,0.910958904109589,0.6588421805766312
United States,0.9178082191780822,0.6639446342943854
United States,0.9246575342465754,0.6686028603945372
United States,0.9315068493150684,0.6713647283763278
United States,0.9383561643835616,0.6713647283763278
United States,0.9452054794520548,0.673009913505311
United States,0.952054794520548,0.6738330819423368
United States,0.958904109589041,0.6738330819423368
United States,0.9657534246575342,0.6738330819423368
United States,0.9726027397260274,0.683008053110774
United States,0.9794520547945206,0.6856931669195752
United States,0.9863013698630136,0.6894047450682853
United States,0.9931506849315068,0.6896020242792109
